code,internal_code,name,manufacturer_name,manufacture_country,manufacturer_item_description,unit_qty,quantity,unit_of_measure,weighted,qty_in_package,price,unit_of_measure_price,allow_discount,status,item_id
54051140,false,מעדן סויה טעם וניל אלפרו רביעיה * 125 ג',הנסיך- מפעל לייצור ט,BE,מארז מעדן סויה וניל,גרמים,500.00,100 גרם,false,,15.90,0.0318,true,1,6661
54051157,false,מעדן סויה טעם שוקו אלפרו רביעיה 125 ג',קריות זול,BE,מארז מעדן סויה שוקול,גרמים,500.00,100 גרם,false,,15.90,0.0318,true,1,14417
72917367,false,טעמי חטיף במילוי קרם נוגט וקרמל,"שטראוס גרופ בע""מ",IL,טעמי 40 גרם,גרמים,40.00,100 גרם,false,,3.90,0.0975,true,1,61237
72940754,false,מעדן מילקי בטעם וניל עם קצפת,"שטראוס גרופ בע""מ",IL,מילקי וניל 133 גרם,גרמים,133.00,100 גרם,false,,2.90,0.0218,true,1,2509
72940761,false,מעדן מילקי בטעם שוקולד עם קצפת,מיוצר עי קונדיטוריית,IL,מילקי שוקולד 133 גרם,מיליליטרים,133.00,"100 מ""ל",false,,2.90,0.0218,true,1,2510
72940952,false,מעדן מילקי בטעם שוקולד עם אקסטרה קצפת,"שטראוס גרופ בע""מ",IL,מילקי אקסטרה קצפת 17,מיליליטרים,170.00,"100 מ""ל",false,,3.50,0.0206,true,1,25
72945308,false,קוביות שמרים לאפיה שמרית 2*25 ג',"פאקא תעשיות בע""מ",IL,קוביות שמרים טריים ש,גרמים,50.00,100 גרם,false,,3.50,0.0700,true,1,2511
72961209,false,**תנובה שמנת חמוצה 15% 200מל,תנובה מרכז שיתופי לש,IL,שמנית חמוצה 15% תנוב,מיליליטרים,200.00,"100 מ""ל",false,,2.40,0.0120,true,1,2513
72961216,false,**אשד מהדרין 5% 200מל,תנובה מרכז שיתופי לש,IL,"אשל תנובה 200 מ""ל",מיליליטרים,200.00,"100 מ""ל",false,,1.65,0.0082,true,1,2514
72961223,false,"גילה גדול 200 מ""ל",תנובה מרכז שיתופי לש,IL,"גיל תנובה 200 מ""ל",מיליליטרים,200.00,"100 מ""ל",false,,1.50,0.0075,true,1,2515
72961520,false,יוגורט עם אננס 1.5% שומן 125 ג' פרילי,מיוצר עי קונדיטוריית,IL,פרילי אננס 125 גרם,מיליליטרים,125.00,"100 מ""ל",false,,3.60,0.0288,true,1,2524
72963753,false,שמנת אורגינל של פעם 27% שומן 200 ג' תנובה,תנובה מרכז שיתופי לש,IL,שמנת חמוצה 27% תנובה,מיליליטרים,200.00,"100 מ""ל",false,,4.10,0.0205,true,1,2527
72986370,false,"גלידת בן & ג'ריס פיינטים וניל 500מ""ל",מוצרי איכות אמריקאים,IL,גלידת שמנת בן אנד גר,מיליליטרים,500.00,"100 מ""ל",false,,16.90,0.0338,true,1,42631
72986424,false,"גלידת בן & ג'ריס פיינטים קרם עוגיות 500מ""ל",מוצרי איכות אמריקאיי,IL,גלידת שמנת בן אנד גר,מיליליטרים,500.00,"100 מ""ל",false,,16.90,0.0338,true,1,42633
